Status.state,NomeEntidade,NumFistel,NumServico,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,tipoTecnologia,meioAcesso,FreqTxMHz,FreqRxMHz,Azimute,CodTipoClasseEstacao,ClassInfraFisica,CompartilhamentoInfraFisica,CodTipoAntena,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,Polarizacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,CodDebitoTFI,DataLicenciamento,DataPrimeiroLicenciamento,NumRede,_id,DataValidade,NumFistelAssociado,NomeEntidadeAssociado,Municipio.NomeMunicipio
"LIC-LIC-01","CLARO S.A.","50409889580","010","46642011","684174049","R BELÉM","","RS","4314100","10M0G7W","LTE","","","1875","1780","160","FB","Greenfield","não","760","","16.7","25","64","1","X","50","012111805894","40","-28.2757","-52.3807","G","2025-05-22","2004-02-13","","4d5c01a0242c3","2028-04-15","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","46642011","684174049","R BELÉM","","RS","4314100","5M00G7W","WCDMA","","","885","840","160","FB","Greenfield","não","760","","13.8","25","60","1","X","50","039721705894","80","-28.2757","-52.3807","G","2025-05-22","2004-02-13","","4d5c01a0242cc","2028-04-15","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","46642011","684174049","R BELÉM","","RS","4314100","5M00G7W","WCDMA","","","885","840","20","FB","Greenfield","não","760","","13.8","25","60","4","X","50","039721705894","80","-28.2757","-52.3807","G","2025-05-22","2004-02-13","","4d5c01a0242ce","2028-04-15","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","46642011","684174049","R BELÉM","","RS","4314100","5M00G7W","WCDMA","","","885","840","270","FB","Greenfield","não","760","","13.8","25","60","1","X","50","039721705894","80","-28.2757","-52.3807","G","2025-05-22","2004-02-13","","4d5c01a0242d1","2028-04-15","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","46642011","684174049","R BELÉM","","RS","4314100","200KG7W","GSM","","","953.75","908.75","20","FB","Greenfield","não","760","","14.5","25","62","4","X","50","037621705894","19.95","-28.2757","-52.3807","G","2025-05-22","2004-02-13","","4d5c01a0242da","2028-04-15","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","169212022","684174049","R BELÉM","","RS","4314100","5M00G7W","LTE","","","1822.5","1727.5","160","FB","Greenfield","não","760","","16.7","25","64","1","X","50","012111805894","40","-28.2757","-52.3807","G","2025-05-22","2004-02-13","","4d5c01a0242db","2032-12-22","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","46642011","684174049","R BELÉM","","RS","4314100","10M0G7W","LTE","","","1875","1780","270","FB","Greenfield","não","760","","16.7","25","64","1","X","50","012111805894","40","-28.2757","-52.3807","G","2025-05-22","2004-02-13","","4d5c01a0242dc","2028-04-15","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","169212022","684174049","R BELÉM","","RS","4314100","5M00G7W","LTE","","","1822.5","1727.5","270","FB","Greenfield","não","760","","16.7","25","64","1","X","50","012111805894","40","-28.2757","-52.3807","G","2025-05-22","2004-02-13","","4d5c01a0242dd","2032-12-22","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","59592012","684174049","R BELÉM","","RS","4314100","20M0G7W","LTE","","","2640","2520","20","FB","Greenfield","não","760","","17.6","25","60","4","X","50","056351705894","40","-28.2757","-52.3807","G","2025-05-22","2004-02-13","","4d5c01a0242ed","2027-10-18","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","46642011","684174049","R BELÉM","","RS","4314100","200KG7W","GSM","","","953.75","908.75","270","FB","Greenfield","não","760","","14.5","25","62","1","X","50","037621705894","19.95","-28.2757","-52.3807","G","2025-05-22","2004-02-13","","4d5c01a02430f","2028-04-15","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","46642011","684705389","ROD BR 285","KM 303","RS","4314100","200KG7W","GSM","","","953.75","908.75","80","FB","Greenfield","não","760","044181403519","12.76","24","68.43","-4","X","70","037621705894","19.95","-28.22714","-52.48216","G","2023-08-08","2004-09-24","","4d5c01a043a63","2032-12-22","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","46642011","684705389","ROD BR 285","KM 303","RS","4314100","200KG7W","GSM","","","1875","1780","140","FB","Greenfield","não","760","044181403519","16.34","29","72.61","-4","X","70","012111805894","20","-28.22714","-52.48216","G","2023-08-08","2004-09-24","","4d5c01a043a64","2032-12-22","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","169212022","684705389","ROD BR 285","KM 303","RS","4314100","200KG7W","GSM","","","1822.5","1727.5","140","FB","Greenfield","não","760","044181403519","16.34","29","72.61","-4","X","70","012111805894","20","-28.22714","-52.48216","G","2023-08-08","2004-09-24","","4d5c01a043a67","2032-12-22","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","46642011","684705389","ROD BR 285","KM 303","RS","4314100","200KG7W","GSM","","","953.75","908.75","140","FB","Greenfield","não","760","044181403519","12.76","24","68.43","-4","X","70","037621705894","19.95","-28.22714","-52.48216","G","2023-08-08","2004-09-24","","4d5c01a043a68","2032-12-22","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","46642011","684705389","ROD BR 285","KM 303","RS","4314100","200KG7W","GSM","","","953.75","908.75","260","FB","Greenfield","não","760","044181403519","12.76","24","68.43","-4","X","70","037621705894","19.95","-28.22714","-52.48216","G","2023-08-08","2004-09-24","","4d5c01a043a6d","2032-12-22","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","46642011","684755998","AV BRASIL OESTE","","RS","4314100","200KG7W","GSM","","","1875","1780","95","FB","Greenfield","sim","760","044181403519","16.34","29","72.61","5","X","38","010891905894","20","-28.2681","-52.4375","G","2023-06-26","2004-09-24","","4d5c01a049bba","2032-12-22","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","46642011","684755998","AV BRASIL OESTE","","RS","4314100","200KG7W","GSM","","","1875","1780","95","FB","Greenfield","sim","760","044181403519","16.34","29","72.61","5","X","38","012111805894","20","-28.2681","-52.4375","G","2023-06-26","2004-09-24","","4d5c01a049bbb","2032-12-22","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","169212022","684755998","AV BRASIL OESTE","","RS","4314100","200KG7W","GSM","","","1822.5","1727.5","95","FB","Greenfield","sim","760","044181403519","16.34","29","72.61","5","X","38","010891905894","20","-28.2681","-52.4375","G","2023-06-26","2004-09-24","","4d5c01a049bbd","2032-12-22","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","169212022","684755998","AV BRASIL OESTE","","RS","4314100","200KG7W","GSM","","","1822.5","1727.5","95","FB","Greenfield","sim","760","044181403519","16.34","29","72.61","5","X","38","012111805894","20","-28.2681","-52.4375","G","2023-06-26","2004-09-24","","4d5c01a049bbe","2032-12-22","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","46642011","684755998","AV BRASIL OESTE","","RS","4314100","200KG7W","GSM","","","1875","1780","215","FB","Greenfield","sim","760","044181403519","16.34","29","72.61","4","X","38","010891905894","20","-28.2681","-52.4375","G","2023-06-26","2004-09-24","","4d5c01a049bbf","2032-12-22","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","46642011","684755998","AV BRASIL OESTE","","RS","4314100","200KG7W","GSM","","","1875","1780","215","FB","Greenfield","sim","760","044181403519","16.34","29","72.61","4","X","38","012111805894","20","-28.2681","-52.4375","G","2023-06-26","2004-09-24","","4d5c01a049bc0","2032-12-22","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","169212022","684755998","AV BRASIL OESTE","","RS","4314100","200KG7W","GSM","","","1822.5","1727.5","215","FB","Greenfield","sim","760","044181403519","16.34","29","72.61","4","X","38","010891905894","20","-28.2681","-52.4375","G","2023-06-26","2004-09-24","","4d5c01a049bc3","2032-12-22","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","169212022","684755998","AV BRASIL OESTE","","RS","4314100","200KG7W","GSM","","","1822.5","1727.5","215","FB","Greenfield","sim","760","044181403519","16.34","29","72.61","4","X","38","012111805894","20","-28.2681","-52.4375","G","2023-06-26","2004-09-24","","4d5c01a049bc4","2032-12-22","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","46642011","684755998","AV BRASIL OESTE","","RS","4314100","200KG7W","GSM","","","1875","1780","325","FB","Greenfield","sim","760","044181403519","16.34","29","72.61","5","X","38","010891905894","20","-28.2681","-52.4375","G","2023-06-26","2004-09-24","","4d5c01a049bc5","2032-12-22","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","46642011","684755998","AV BRASIL OESTE","","RS","4314100","200KG7W","GSM","","","1875","1780","325","FB","Greenfield","sim","760","044181403519","16.34","29","72.61","5","X","38","012111805894","20","-28.2681","-52.4375","G","2023-06-26","2004-09-24","","4d5c01a049bc7","2032-12-22","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","169212022","684755998","AV BRASIL OESTE","","RS","4314100","200KG7W","GSM","","","1822.5","1727.5","325","FB","Greenfield","sim","760","044181403519","16.34","29","72.61","5","X","38","010891905894","20","-28.2681","-52.4375","G","2023-06-26","2004-09-24","","4d5c01a049bc8","2032-12-22","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","169212022","684755998","AV BRASIL OESTE","","RS","4314100","200KG7W","GSM","","","1822.5","1727.5","325","FB","Greenfield","sim","760","044181403519","16.34","29","72.61","5","X","38","012111805894","20","-28.2681","-52.4375","G","2023-06-26","2004-09-24","","4d5c01a049bcb","2032-12-22","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","46642011","684755998","AV BRASIL OESTE","","RS","4314100","200KG7W","GSM","","","953.75","908.75","215","FB","Greenfield","sim","760","044181403519","12.76","24","68.43","4","X","38","037621705894","19.95","-28.2681","-52.4375","G","2023-06-26","2004-09-24","","4d5c01a049bcd","2032-12-22","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","46642011","684755998","AV BRASIL OESTE","","RS","4314100","200KG7W","GSM","","","953.75","908.75","325","FB","Greenfield","sim","760","044181403519","12.76","24","68.43","5","X","38","037621705894","19.95","-28.2681","-52.4375","G","2023-06-26","2004-09-24","","4d5c01a049bcf","2032-12-22","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","46642011","684755998","AV BRASIL OESTE","","RS","4314100","5M00G7W","WCDMA","","","885","840","95","FB","Greenfield","sim","760","044181403519","12.76","24","68.43","5","X","38","033151401882","59.98","-28.2681","-52.4375","G","2023-06-26","2004-09-24","","4d5c01a049be5","2032-12-22","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","46642011","684755998","AV BRASIL OESTE","","RS","4314100","5M00G7W","WCDMA","","","885","840","215","FB","Greenfield","sim","760","044181403519","12.76","24","68.43","4","X","38","033151401882","59.98","-28.2681","-52.4375","G","2023-06-26","2004-09-24","","4d5c01a049be7","2032-12-22","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","46642011","684755998","AV BRASIL OESTE","","RS","4314100","5M00G7W","WCDMA","","","885","840","325","FB","Greenfield","sim","760","044181403519","12.76","24","68.43","5","X","38","033151401882","59.98","-28.2681","-52.4375","G","2023-06-26","2004-09-24","","4d5c01a049be9","2032-12-22","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","48372023","684755998","AV BRASIL OESTE","","RS","4314100","5M00G7W","LTE","","","2130","1940","95","FB","Greenfield","sim","760","044181403519","16.34","29","72.61","5","X","38","010891905894","80","-28.2681","-52.4375","G","2023-06-26","2004-09-24","","4d5c01a049bf1","2032-12-22","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","48372023","684755998","AV BRASIL OESTE","","RS","4314100","5M00G7W","LTE","","","2130","1940","215","FB","Greenfield","sim","760","044181403519","16.34","29","72.61","4","X","38","010891905894","80","-28.2681","-52.4375","G","2023-06-26","2004-09-24","","4d5c01a049bf2","2032-12-22","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","48372023","684755998","AV BRASIL OESTE","","RS","4314100","5M00G7W","LTE","","","2130","1940","325","FB","Greenfield","sim","760","044181403519","16.34","29","72.61","5","X","38","010891905894","80","-28.2681","-52.4375","G","2023-06-26","2004-09-24","","4d5c01a049bf6","2032-12-22","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","48352023","684998319","Rua Das Orquideas","-","RS","4314100","5M00G9W","WCDMA","","","2150","1960","130","FB","Greenfield","não","760","031691000324","19.38","30","36.87","0","X","70","022461003257","40","-28.28778","-52.36056","G","2023-09-01","2004-12-16","","4d5c01a05b0ef","2031-03-11","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","48352023","684998319","Rua Das Orquideas","-","RS","4314100","200KG7W","GSM","","","1826.25","1731.25","250","FB","Greenfield","não","760","012720905344","16.2","20","65","-5","X","70","007940301999","20","-28.28778","-52.36056","G","2023-09-01","2004-12-16","","4d5c01a05b0f0","2031-03-11","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","48352023","684998319","Rua Das Orquideas","-","RS","4314100","200KG7W","GSM","","","1826.25","1731.25","130","FB","Greenfield","não","760","015090301293","15.5","30","30","0","X","70","007940301999","20","-28.28778","-52.36056","G","2023-09-01","2004-12-16","","4d5c01a05b0f1","2031-03-11","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","48352023","684998319","Rua Das Orquideas","-","RS","4314100","200KG7W","GSM","","","1828.75","1733.75","10","FB","Greenfield","não","760","029630905344","16.92","32","84.27","0","X","70","007940301999","20","-28.28778","-52.36056","G","2023-09-01","2004-12-16","","4d5c01a05b0f2","2031-03-11","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","48352023","684998319","Rua Das Orquideas","-","RS","4314100","200KG7W","GSM","","","1831.25","1736.25","250","FB","Greenfield","não","760","012720905344","16.2","20","65","-5","X","70","007940301999","20","-28.28778","-52.36056","G","2023-09-01","2004-12-16","","4d5c01a05b0f3","2031-03-11","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","47102015","684998319","Rua Das Orquideas","-","RS","4314100","200KG7W","GSM","","","956.25","911.25","10","FB","Greenfield","não","760","029630905344","14.3","26","81.69","0","X","70","004300400545","20","-28.28778","-52.36056","G","2023-09-01","2004-12-16","","4d5c01a05b0f4","2031-03-11","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","47102015","684998319","Rua Das Orquideas","-","RS","4314100","200KG7W","GSM","","","956.25","911.25","250","FB","Greenfield","não","760","012720905344","13.5","20","68","-5","X","70","004300400545","20","-28.28778","-52.36056","G","2023-09-01","2004-12-16","","4d5c01a05b0f5","2031-03-11","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","48352023","684998319","Rua Das Orquideas","-","RS","4314100","5M00G9W","WCDMA","","","2150","1960","10","FB","Greenfield","não","760","029630905344","16.92","32","84.27","0","X","70","022461003257","40","-28.28778","-52.36056","G","2023-09-01","2004-12-16","","4d5c01a05b0f6","2031-03-11","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","47102015","684998319","Rua Das Orquideas","-","RS","4314100","200KG7W","GSM","","","1812.5","1717.5","250","FB","Greenfield","não","760","012720905344","16.2","20","65","-5","X","70","007940301999","20","-28.28778","-52.36056","G","2023-09-01","2004-12-16","","4d5c01a05b0f7","2031-03-11","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","47102015","684998319","Rua Das Orquideas","-","RS","4314100","200KG7W","GSM","","","1812.5","1717.5","10","FB","Greenfield","não","760","029630905344","16.92","32","84.27","0","X","70","007940301999","20","-28.28778","-52.36056","G","2023-09-01","2004-12-16","","4d5c01a05b0f8","2031-03-11","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","48352023","684998319","Rua Das Orquideas","-","RS","4314100","200KG7W","GSM","","","1828.75","1733.75","130","FB","Greenfield","não","760","015090301293","15.5","30","30","0","X","70","007940301999","20","-28.28778","-52.36056","G","2023-09-01","2004-12-16","","4d5c01a05b0f9","2031-03-11","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","48352023","684998319","Rua Das Orquideas","-","RS","4314100","200KG7W","GSM","","","1831.25","1736.25","10","FB","Greenfield","não","760","029630905344","16.92","32","84.27","0","X","70","007940301999","20","-28.28778","-52.36056","G","2023-09-01","2004-12-16","","4d5c01a05b0fa","2031-03-11","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","47102015","684998319","Rua Das Orquideas","-","RS","4314100","200KG7W","GSM","","","956.25","911.25","250","FB","Greenfield","não","760","012720905344","13.5","20","68","-5","X","70","004300400545","20","-28.28778","-52.36056","G","2023-09-01","2004-12-16","","4d5c01a05b0fb","2031-03-11","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","48352023","684998319","Rua Das Orquideas","-","RS","4314100","5M00G9W","WCDMA","","","2150","1960","250","FB","Greenfield","não","760","012720905344","16.2","20","65","-5","X","70","022461003257","40","-28.28778","-52.36056","G","2023-09-01","2004-12-16","","4d5c01a05b0fc","2031-03-11","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","47102015","684998319","Rua Das Orquideas","-","RS","4314100","200KG7W","GSM","","","1812.5","1717.5","130","FB","Greenfield","não","760","015090301293","15.5","30","30","0","X","70","007940301999","20","-28.28778","-52.36056","G","2023-09-01","2004-12-16","","4d5c01a05b0fd","2031-03-11","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","48352023","684998319","Rua Das Orquideas","-","RS","4314100","200KG7W","GSM","","","1826.25","1731.25","10","FB","Greenfield","não","760","029630905344","16.92","32","84.27","0","X","70","007940301999","20","-28.28778","-52.36056","G","2023-09-01","2004-12-16","","4d5c01a05b0fe","2031-03-11","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","48352023","684998319","Rua Das Orquideas","-","RS","4314100","200KG7W","GSM","","","1828.75","1733.75","250","FB","Greenfield","não","760","012720905344","16.2","20","65","-5","X","70","007940301999","20","-28.28778","-52.36056","G","2023-09-01","2004-12-16","","4d5c01a05b0ff","2031-03-11","","","Passo Fundo"
